"","GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov","age","log_liv_area","log_crime_score","name_count","name_cv","predicted","predicted_price","actual_price","error_dollars","residuals","fitted","cooks_d","leverage","is_influential","residual"
"11","421010287001","Block Group 1; Census Tract 287; Philadelphia County; Pennsylvania","413 W COURTLAND ST",1940,1,3,976,20000,9.90348755253613,3.07548928238583,0.698974836905871,47.1575023299161,4.84848484848485,43200,0,2212.30310000246,620.827264734054,1128.49649223167,0,1,26484.3567748343,"2",102.137116643517,"Feltonville",918,3010.07158658935,0,145.032392999742,84,6.88448665204278,6.82328612235569,155,"Feltonville",11.4475562358569,93672.1534656203,20000,73672.1534656203,-1.54406868332217,11.4475562358583,0.000748926302202068,0.00683476025854089,TRUE,-1.5440686833208
"12","421010179005","Block Group 5; Census Tract 179; Philadelphia County; Pennsylvania","2106 E CAMBRIA ST",1920,2,3,1190,76000,11.2384886192685,16.4315352697095,52.5311203319502,20.746887966805,21.5552523874488,85741,0,1790.73591760481,828.413955403455,1292.58461067494,1,5,18592.0800650206,"4",475.718917605872,"Richmond",339,17856.6718900062,0,340.903221363268,104,7.0825485693553,5.82894561761021,426,"Richmond",12.2409280021097,207093.984811115,76000,131093.984811115,-1.00243938284067,12.2409280021091,0.000127375551058506,0.00278051827111923,FALSE,-1.00243938284122
"13","421010273004","Block Group 4; Census Tract 273; Philadelphia County; Pennsylvania","111 W GRANGE AVE",1945,1,3,1334,106100,11.5721373246021,0,4.5477513895907,5.65942395149065,0,49416,1,3068.44104914022,808.021351057445,1527.41391893363,2,4,33572.3986995395,"1",1506.5237805552,"Olney",76,0,33572.3986995395,0,79,7.19668657083435,4.34380542185368,274,"Olney",11.9488830938577,154644.326883936,106100,48544.3268839365,-0.376745769255633,11.9488830938577,0.0000294185112833484,0.00453058389201074,FALSE,-0.376745769255589
"14","421010282002","Block Group 2; Census Tract 282; Philadelphia County; Pennsylvania","958 WAGNER AVE",1940,1,3,1278,40000,10.5966347330961,3.64864864864865,4.72972972972973,55.2702702702703,0,12044,0,1505.04043047564,1044.7955631359,1780.30669545234,1,4,31056.63432914,"2",555.039694903983,"Olney",248,0,0,201.661796932067,84,7.15383380157884,5.51745289646471,274,"Olney",11.8222324020136,136248.050206713,40000,96248.0502067129,-1.22559766891629,11.8222324020124,0.0002854993588647,0.00415781093412059,TRUE,-1.22559766891758
"15","421010199004","Block Group 4; Census Tract 199; Philadelphia County; Pennsylvania","1129 W WESTMORELAND ST",1935,1,0,1120,40000,10.5966347330961,8.7737843551797,0,18.2875264270613,8.18414322250639,81593,0,960.794905041444,600.141611631564,971.35820383728,0,3,18823.9701197707,"3",176.444404934354,"Franklinville",527,4911.64490337852,0,160.450813260686,89,7.02197642307216,6.26909628370626,60,"Franklinville",11.1451372230252,69226.3758595779,40000,29226.375859578,-0.548502489927661,11.1451372230237,0.000239175063620691,0.0169467788514877,TRUE,-0.548502489929083
"16","421010302001","Block Group 1; Census Tract 302; Philadelphia County; Pennsylvania","1537 DYRE ST",1915,1,3,1344,41000,10.6213273456864,8.07635829662261,27.6064610866373,14.5374449339207,14.5413870246085,35524,1,572.462406205831,460.936843363098,1137.3238033141,1,2,34555.1331258798,"3",739.803109121276,"Frankford",824,6702.66103324416,34555.1331258798,117.409614003765,109,7.20414929203594,6.71538338633468,212,"Frankford",11.6735747710808,117427.30861999,41000,76427.3086199902,-1.05224742539553,11.673574771082,0.000267370245631006,0.00527061911120981,TRUE,-1.05224742539437
"17","421010356012","Block Group 2; Census Tract 356.01; Philadelphia County; Pennsylvania","1110 NORWALK RD",1961,2,3,1845,50000,10.8197782844103,34.6938775510204,77.0800627943485,11.6169544740973,0,108977,0,7753.45184118915,5588.20530870017,2649.26287298039,0,1,63845.2011851236,"0",2299.52124341092,"Bustleton",87,0,0,403.03719604011,63,7.5207764150628,4.47733681447821,282,"Bustleton",13.0929648318825,485514.69396191,50000,435514.69396191,-2.2731865474712,13.0929648318815,0.00096560074412046,0.00408830708667003,TRUE,-2.27318654747224
"18","421010176012","Block Group 2; Census Tract 176.01; Philadelphia County; Pennsylvania","2835 N 5TH ST",1920,1,3,1060,47000,10.7579028806922,4.06189555125725,4.90006447453256,49.3230174081238,17.1974522292994,20269,0,1694.62538164006,732.793059759671,654.617648409171,1,5,16717.512443684,"4",350.482552564217,"Fairhill",327,12602.1736391791,0,200.344944984642,104,6.96696713861398,5.79301360838414,28,"Fairhill",11.084400487017,65146.9317980772,47000,18146.9317980772,-0.326497606323406,11.0844004870156,0.000186511703834791,0.0358746367131408,FALSE,-0.326497606324761
"19","421010158006","Block Group 6; Census Tract 158; Philadelphia County; Pennsylvania","1355 E MONTGOMERY AVE",1925,1,4,2292,399000,12.896716695872,51.5856236786469,75.8985200845666,5.28541226215645,0,117556,1,3210.88078191972,1720.13863829469,1195.619951065,3,8,12738.1980057271,"4",608.208130751492,"Fishtown - Lower Kensington",52,0,12738.1980057271,272.651287942108,99,7.7376162828579,3.97029191355212,310,"Fishtown - Lower Kensington",13.2774166135842,583860.0622045,399000,184860.062204501,-0.380699917711866,13.2774166135839,0.0000290042594231755,0.00437584044189338,FALSE,-0.38069991771218
"20","421010191003","Block Group 3; Census Tract 191; Philadelphia County; Pennsylvania","4040 K ST",1925,1,3,1440,185000,12.1281111040605,1.04529616724739,4.43006470881035,40.5674464907914,0,48224,0,1627.34189161422,677.068771027703,1397.88269428914,0,5,26405.0684346971,"2",1049.43434556105,"Juniata Park",244,0,0,42.4049963318378,99,7.27309259599952,5.50125821054473,150,"Juniata Park",11.9932031144128,161652.316664655,185000,23347.6833353452,0.134907989645907,11.9932031144146,0.00000599071793668962,0.00715713125621193,FALSE,0.134907989647653
"21","421010356012","Block Group 2; Census Tract 356.01; Philadelphia County; Pennsylvania","9953 VERREE RD",1955,2,3,1714,480000,13.0815413828841,34.6938775510204,77.0800627943485,11.6169544740973,0,108977,0,8700.51385772278,4675.36021089925,1919.33469355474,1,1,65025.2635535127,"0",1883.96712635782,"Bustleton",87,0,0,403.03719604011,69,7.44716835960004,4.47733681447821,282,"Bustleton",13.0631342390124,471245.391795102,480000,8754.60820489784,0.0184071438716173,13.0631342390125,0.0000000624185325288972,0.00403094470182116,FALSE,0.0184071438716611
"22","421010255001","Block Group 1; Census Tract 255; Philadelphia County; Pennsylvania","226 E DURHAM ST",1915,2,4,1760,410000,12.9239124386805,18.889970788705,79.649464459591,3.99221032132425,0,111250,0,6005.68950760106,1790.89189945342,1638.87475413244,1,2,40334.8170558259,"1",1718.98292585438,"Mount Airy, East",52,0,0,75.4127363521817,109,7.47363710849621,3.97029191355212,241,"Mount Airy, East",13.0335617096656,457513.517480011,410000,47513.5174800112,-0.109649270984889,13.0335617096654,0.00000289378372831343,0.00525356087706438,FALSE,-0.109649270985132
