location_block,text_general_code,crime_type,crime_x,crime_y,lat,lng
3100 BLOCK KENSINGTON AVE,Homicide - Criminal,Violent Crime,-75.11463478,39.99573746,39.99573745600003,-75.11463478299999
5700 BLOCK N CAMAC ST,Homicide - Criminal,Violent Crime,-75.14150016,40.03959517,40.03959516700007,-75.14150016099995
2200 BLOCK S 63RD ST,Homicide - Criminal,Violent Crime,-75.23109925,39.9268169,39.92681690100005,-75.23109924799996
1400 BLOCK GRAYS FERRY AV,Homicide - Criminal,Violent Crime,-75.21117982,39.94128312,39.94128312000004,-75.21117982199996
2100 BLOCK TYSON AVE,Homicide - Criminal,Violent Crime,-75.06180613,40.04200047,40.04200047000006,-75.06180613399994
3000 BLOCK N WATER ST,Homicide - Criminal,Violent Crime,-75.12875327,39.99612313,39.99612312900007,-75.12875326699998
3800 BLOCK N 13TH ST,Homicide - Criminal,Violent Crime,-75.14855332,40.01145112,40.011451116000046,-75.14855331599995
1000 BLOCK S 51ST ST,Homicide - Criminal,Violent Crime,-75.22135505,39.94445394,39.94445393600006,-75.22135505299997
100 BLOCK N HOBART ST,Homicide - Criminal,Violent Crime,-75.2376231,39.96388151,39.96388150800004,-75.23762309599994
4100 BLOCK I ST,Homicide - Criminal,Violent Crime,-75.10827279,40.01089028,40.01089027800003,-75.10827278899995
1100 BLOCK WAGNER AV,Homicide - Criminal,Violent Crime,-75.14068791,40.03383255,40.03383254700003,-75.14068790699997
1400 BLOCK KERPER ST,Homicide - Criminal,Violent Crime,-75.07368404,40.04408244,40.044082444000026,-75.07368404099998
1400 BLOCK N 61ST ST,Homicide - Criminal,Violent Crime,-75.24137972,39.97382685,39.97382685400004,-75.24137971599998
1900 BLOCK S 22ND ST,Homicide - Criminal,Violent Crime,-75.18250114,39.92746748,39.92746747500007,-75.18250114199998
200 BLOCK MARKET ST,Homicide - Criminal,Violent Crime,-75.14463126,39.94994586,39.949945857000046,-75.14463126299995
2600 BLOCK RHAWN ST,Homicide - Criminal,Violent Crime,-75.04562465,40.05601114,40.056011141000056,-75.04562464799994
2300 BLOCK W SOMERSET ST,Homicide - Criminal,Violent Crime,-75.16927682,39.99753004,39.997530039000026,-75.16927682199997
2500 BLOCK KENSINGTON AVE,Homicide - Criminal,Violent Crime,-75.12885001,39.98807122,39.988071224000066,-75.12885000799997
2500 BLOCK S 66TH ST,Homicide - Criminal,Violent Crime,-75.23061196,39.92044987,39.92044987000003,-75.23061195999998
400 BLOCK N WANAMAKER ST,Homicide - Criminal,Violent Crime,-75.23621413,39.96794235,39.96794235200008,-75.23621412599994
5500 BLOCK N FAIRHILL ST,Homicide - Criminal,Violent Crime,-75.13172121,40.0358599,40.035859896000034,-75.13172121099996
5700 BLOCK WYALUSING AV,Homicide - Criminal,Violent Crime,-75.23468889,39.96863378,39.96863378200004,-75.23468889299994
4900 BLOCK N SMEDLEY ST,Homicide - Criminal,Violent Crime,-75.15095108,40.02928358,40.029283580000026,-75.15095107999997
5400 BLOCK MASTER ST,Homicide - Criminal,Violent Crime,-75.23070241,39.97372622,39.97372621900007,-75.23070241499994
5900 BLOCK CALLOWHILL ST,Homicide - Criminal,Violent Crime,-75.23809815,39.96788765,39.967887645000076,-75.23809814599997
2900 BLOCK W WISHART ST,Homicide - Criminal,Violent Crime,-75.17814981,40.00425776,40.00425775600007,-75.17814980899993
200 BLOCK S 54TH ST,Homicide - Criminal,Violent Crime,-75.22948623,39.95677249,39.95677249100004,-75.22948622999996
2700 BLOCK EMERALD ST,Homicide - Criminal,Violent Crime,-75.12338976,39.98792608,39.987926075000075,-75.12338975999995
5500 BLOCK OLD YORK RD,Homicide - Criminal,Violent Crime,-75.14465577,40.03691108,40.03691108400005,-75.14465576999999
1700 BLOCK W OLNEY AV,Homicide - Criminal,Violent Crime,-75.15085177,40.03904408,40.03904408400007,-75.15085177199995
1300 BLOCK SELLERS ST,Homicide - Criminal,Violent Crime,-75.09086375,40.01634808,40.016348082000036,-75.09086375099997
3800 BLOCK MT PLEASANT AVE,Homicide - Criminal,Violent Crime,-75.200287,39.984708,39.98470800000007,-75.20028699999995
1300 BLOCK W ROOSEVELT BLVD,Homicide - Criminal,Violent Crime,-75.14718934,40.01898391,40.01898391000003,-75.14718933699999
5900 BLOCK CHESTER AV,Homicide - Criminal,Violent Crime,-75.22990679,39.93477406,39.93477406000005,-75.22990679099996
700 BLOCK UNION ST,Homicide - Criminal,Violent Crime,-75.201597,39.965347,39.965347000000065,-75.20159699999994
700 BLOCK UNION ST,Homicide - Criminal,Violent Crime,-75.201597,39.965347,39.965347000000065,-75.20159699999994
900 BLOCK HAMILTON ST,Homicide - Criminal,Violent Crime,-75.153839,39.960211,39.96021100000007,-75.15383899999995
2600 BLOCK B ST,Homicide - Criminal,Violent Crime,-75.1275,39.989225,39.98922500000003,-75.12749999999994
2700 BLOCK KENSINGTON AVE,Homicide - Criminal,Violent Crime,-75.125472,39.9899,39.989900000000034,-75.12547199999995
700 BLOCK CLYMER ST,Other Assaults,Violent Crime,-75.15558266,39.94002551,39.94002551,-75.15558266
2400 BLOCK N 3RD ST,Other Assaults,Violent Crime,-75.13846835,39.98744136,39.98744136,-75.13846835
900 BLOCK MARCELLA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.09261688,40.03113475,40.03113475,-75.09261687
5000 BLOCK TULIP ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07196104,40.01177337,40.01177337,-75.07196104
6300 BLOCK SYLVESTER ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07367874,40.03648965,40.03648965,-75.07367874
8200 BLOCK FAYETTE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17210885,40.07622471,40.07622471,-75.17210885
800 BLOCK E GODFREY AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.09349492,40.03141735,40.03141735,-75.09349492
1200 BLOCK S 31ST ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.19502377,39.938632,39.938632,-75.19502377
7900 BLOCK LEONARD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.04915892,40.05616619,40.05616619,-75.04915892
5500 BLOCK WISSAHICKON AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.18349068,40.02724114,40.02724114,-75.18349068
1500 BLOCK N 30TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.1840411,39.97941575,39.97941575,-75.1840411
9800 BLOCK E ROOSEVELT BLVD,Motor Vehicle Theft,Non-Violent Property Crime,-75.01760382,40.09288024,40.09288024,-75.01760382
1400 BLOCK VERNON RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.16734938,40.07305113,40.07305113,-75.16734938
1700 BLOCK EDGLEY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16159509,39.98617705,39.98617705,-75.16159509
1200 BLOCK GREEBY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.07970928,40.04344867,40.04344867,-75.07970928
1000 BLOCK N FRONT ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.13742768,39.96504825,39.96504825,-75.13742768
300 BLOCK S 49TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.22010927,39.95380656,39.95380656,-75.22010927
4500 BLOCK MELROSE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.07889048,40.00641472,40.00641472,-75.07889048
100 BLOCK W CUMBERLAND ST,All Other Offenses,Non-Violent Crime,-75.13234329,39.98804884,39.98804884,-75.13234329
3800 BLOCK CASTOR AV,All Other Offenses,Non-Violent Crime,-75.09906765,40.00576504,40.00576504,-75.09906765
5300 BLOCK ANGORA TER,Motor Vehicle Theft,Non-Violent Property Crime,-75.23148005,39.94681361,39.94681361,-75.23148005
4000 BLOCK N 10th St,Motor Vehicle Theft,Non-Violent Property Crime,-75.14327691,40.01322177,40.01322177,-75.14327691
5900 BLOCK WALTON AV,All Other Offenses,Non-Violent Crime,-75.241203,39.951495,39.951495,-75.241203
1800 BLOCK E TUSCULUM ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06440432,40.00229155,40.00229155,-75.06440432
4400 BLOCK N 6th St,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.13718018,40.01880023,40.01880023,-75.13718018
2100 BLOCK GRIFFITH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.05432024,40.05802274,40.05802274,-75.05432024
800 BLOCK ANCHOR ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.09053709,40.03466549,40.03466549,-75.09053709
100 BLOCK S 10TH ST,Disorderly Conduct,Non-Violent Crime,-75.15818453,39.94907345,39.94907345,-75.15818453
2200 BLOCK N VAN PELT ST,Fraud,Non-Violent Crime,-75.16847079,39.98864688,39.98864688,-75.16847079
0 BLOCK MONTANA ST,Other Assaults,Violent Crime,-75.18281373,40.05164015,40.05164015,-75.18281373
1100 BLOCK FRANKFORD AV,Fraud,Non-Violent Crime,-75.13471239,39.96744266,39.96744266,-75.13471239
100 BLOCK S 13TH ST,Fraud,Non-Violent Crime,-75.16173741,39.94966175,39.94966175,-75.16173741
100 BLOCK W CHELTEN AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.17735574,40.03273685,40.03273685,-75.17735574
400 BLOCK N SALFORD ST,Other Assaults,Violent Crime,-75.23878477,39.96894403,39.96894403,-75.23878477
5700 BLOCK OXFORD AV,Thefts,Non-Violent Property Crime,-75.08532339,40.03300334,40.03300334,-75.08532339
N 56TH ST & MARKET ST,Thefts,Non-Violent Property Crime,-75.23285982,39.96098508,39.96098508,-75.23285982
1500 BLOCK MARKET ST,Fraud,Non-Violent Crime,-75.165227,39.952579,39.952579,-75.165227
200 BLOCK S 52ND ST,Aggravated Assault No Firearm,Violent Crime,-75.22578402,39.95685208,39.95685208,-75.22578402
7900 BLOCK HENRY AV,Thefts,Non-Violent Property Crime,-75.23029474,40.05659022,40.05659022,-75.23029474
2800 BLOCK FOX ST,Theft from Vehicle,Non-Violent Property Crime,-75.17580691,40.00963469,40.00963469,-75.17580691
1500 BLOCK COTTMAN AV,Thefts,Non-Violent Property Crime,-75.07491863,40.0549583,40.0549583,-75.07491863
1600 BLOCK W ERIE AVE,Robbery Firearm,Violent Property Crime,-75.15446554,40.00965572,40.00965572,-75.15446554
600 BLOCK N FRONT ST,Thefts,Non-Violent Property Crime,-75.13886856,39.96047725,39.96047725,-75.13886856
3400 BLOCK ARAMINGO AV,Thefts,Non-Violent Property Crime,-75.10031949,39.99056504,39.99056504,-75.10031949
200 BLOCK N WANAMAKER ST,Aggravated Assault Firearm,Violent Crime,-75.236732,39.965079,39.965079,-75.236732
2900 BLOCK S 20TH ST,Burglary Non-Residential,Violent Property Crime,-75.18679809,39.91471135,39.91471135,-75.18679809
7700 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.03285621,40.03940218,40.03940218,-75.0328562
2000 BLOCK E GLENWOOD AV,Aggravated Assault No Firearm,Violent Crime,-75.0993616,40.00070884,40.00070884,-75.0993616
5200 BLOCK FRANKFORD AV,Theft from Vehicle,Non-Violent Property Crime,-75.07830472,40.02258574,40.02258574,-75.07830472
7700 BLOCK CRITTENDEN ST,Thefts,Non-Violent Property Crime,-75.19442862,40.07247306,40.07247306,-75.19442862
1900 BLOCK N FRONT ST,Aggravated Assault Firearm,Violent Crime,-75.13370827,39.97879665,39.97879665,-75.13370827
1900 BLOCK E CUMBERLAND ST,Robbery No Firearm,Violent Property Crime,-75.1288808,39.9863692,39.9863692,-75.1288808
7900 BLOCK HENRY AV,Aggravated Assault No Firearm,Violent Crime,-75.23029474,40.05659022,40.05659022,-75.23029474
5600 BLOCK RIDGE AV,Theft from Vehicle,Non-Violent Property Crime,-75.20901884,40.02547527,40.02547527,-75.20901884
2500 BLOCK ARAMINGO AV,Thefts,Non-Violent Property Crime,-75.118448419999993,39.97724957,39.97724957,-75.118448419999993
2500 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.0911708,39.99238898,39.99238898,-75.09117079
1900 BLOCK N 16TH ST,Theft from Vehicle,Non-Violent Property Crime,-75.16047878,39.98217771,39.98217771,-75.16047878
2300 BLOCK COTTMAN AV,Thefts,Non-Violent Property Crime,-75.05686252,40.04771558,40.04771558,-75.05686252
1300 BLOCK WALNUT ST,Aggravated Assault No Firearm,Violent Crime,-75.16232943,39.94885577,39.94885577,-75.16232943
2100 BLOCK MCKEAN ST,Robbery No Firearm,Violent Property Crime,-75.18198513,39.92724882,39.92724882,-75.18198513
2100 BLOCK S 10TH ST,Thefts,Non-Violent Property Crime,-75.16264942,39.92327508,39.92327508,-75.16264942
5600 BLOCK OGONTZ AV,Thefts,Non-Violent Property Crime,-75.15128043,40.03957544,40.03957544,-75.15128043
3400 BLOCK KENSINGTON AV,Robbery No Firearm,Violent Property Crime,-75.1085206,39.99933955,39.99933955,-75.1085206
400 BLOCK SPRING GARDEN ST,Thefts,Non-Violent Property Crime,-75.1453297,39.96135884,39.96135884,-75.1453297
4600 BLOCK E ROOSEVELT BLVD,Robbery No Firearm,Violent Property Crime,-75.1000858,40.03114763,40.03114763,-75.1000858
2100 BLOCK S 10TH ST,Robbery Firearm,Violent Property Crime,-75.16264942,39.92327508,39.92327508,-75.16264942
1400 BLOCK W ERIE AV,Robbery No Firearm,Violent Property Crime,-75.15130978,40.00927477,40.00927477,-75.15130978
8200 BLOCK BARTRAM AV,Theft from Vehicle,Non-Violent Property Crime,-75.23942012,39.89350551,39.89350551,-75.23942012
1000 BLOCK FRANKFORD AV,Theft from Vehicle,Non-Violent Property Crime,-75.13501367,39.96562926,39.96562926,-75.13501367
0 BLOCK MIFFLIN ST,Thefts,Non-Violent Property Crime,-75.1461529,39.924391,39.924391,-75.1461529
800 BLOCK COTTMAN AV,Thefts,Non-Violent Property Crime,-75.08842583,40.06139505,40.06139505,-75.08842583
7700 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.03285621,40.03940218,40.03940218,-75.0328562
3400 BLOCK FRIENDSHIP ST,Robbery Firearm,Violent Property Crime,-75.0460341,40.03648874,40.03648873,-75.0460341
4600 BLOCK E ROOSEVELT BLVD,Thefts,Non-Violent Property Crime,-75.10008405,40.03113955,40.03113955,-75.10008405
7700 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.03285621,40.03940218,40.03940218,-75.0328562
1000 BLOCK GERMANTOWN AV G502,Thefts,Non-Violent Property Crime,-75.13995493,39.96850643,39.96850643,-75.13995493
400 BLOCK SPRING GARDEN ST,Thefts,Non-Violent Property Crime,-75.14533147,39.96136691,39.96136691,-75.14533147
1500 BLOCK MARKET ST,Fraud,Non-Violent Crime,-75.165227,39.952579,39.952579,-75.165227
2500 BLOCK S 67TH ST,Aggravated Assault Firearm,Violent Crime,-75.23256968,39.91984377,39.91984377,-75.23256968
4700 BLOCK W GIRARD AV,Thefts,Non-Violent Property Crime,-75.21639708,39.97280664,39.97280664,-75.21639708
0 BLOCK MIFFLIN ST,Thefts,Non-Violent Property Crime,-75.1461529,39.924391,39.924391,-75.1461529
3400 BLOCK N BROAD ST,Thefts,Non-Violent Property Crime,-75.1507447,40.0052375,40.0052375,-75.1507447
4500 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.09689951,40.01831274,40.01831274,-75.09689951
400 BLOCK N 5TH ST,Thefts,Non-Violent Property Crime,-75.14770099,39.95984743,39.95984743,-75.14770099
6800 BLOCK RISING SUN AV,Thefts,Non-Violent Property Crime,-75.09076785,40.05543182,40.05543182,-75.09076785
1800 BLOCK DUDLEY ST,Burglary Residential,Violent Property Crime,-75.17618647,39.92703233,39.92703233,-75.17618647
2800 BLOCK FOX ST,Thefts,Non-Violent Property Crime,-75.17580691,40.00963469,40.00963469,-75.17580691
900 BLOCK CANAL ST,Theft from Vehicle,Non-Violent Property Crime,-75.13719529,39.96287432,39.96287432,-75.13719529
2100 BLOCK S 10TH ST,Thefts,Non-Violent Property Crime,-75.16264942,39.92327508,39.92327508,-75.16264942
4100 BLOCK ISLAND AV,Aggravated Assault Firearm,Violent Crime,-75.23146421,39.89126042,39.89126042,-75.23146421
12300 BLOCK ACADEMY RD,Thefts,Non-Violent Property Crime,-74.97509479,40.09594964,40.09594964,-74.97509479
7700 BLOCK STENTON AV,Aggravated Assault No Firearm,Violent Crime,-75.1912625,40.074343,40.07434299,-75.1912625
5800 BLOCK N 12TH ST,Aggravated Assault Firearm,Violent Crime,-75.14069512,40.04104575,40.04104575,-75.14069512
2800 BLOCK FOX ST,Aggravated Assault Firearm,Violent Crime,-75.17580691,40.00963469,40.00963469,-75.17580691
900 BLOCK OREGON AV,Thefts,Non-Violent Property Crime,-75.16320002,39.91518473,39.91518473,-75.16320002
3700 BLOCK CONSHOHOCKEN AV,Burglary Residential,Violent Property Crime,-75.20430306,40.00327712,40.00327712,-75.20430306
3300 BLOCK MARKET ST,Thefts,Non-Violent Property Crime,-75.19032766,39.95649971,39.95649971,-75.19032766
4500 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.09690126,40.01832083,40.01832083,-75.09690126
2700 BLOCK RHAWN ST,Thefts,Non-Violent Property Crime,-75.04391411,40.05596239,40.05596239,-75.04391411
6200 BLOCK ALGARD ST,Thefts,Non-Violent Property Crime,-75.05728072,40.02417757,40.02417757,-75.05728072
7300 BLOCK ALGON AV,Burglary Residential,Violent Property Crime,-75.07279274,40.05625358,40.05625358,-75.07279274
2400 BLOCK WELSH RD,Thefts,Non-Violent Property Crime,-75.03205772,40.07113271,40.07113271,-75.03205772
2200 BLOCK WHEATSHEAF LA,Robbery No Firearm,Violent Property Crime,-75.09236779,39.99889213,39.99889213,-75.09236779
1100 BLOCK N 63RD ST,Thefts,Non-Violent Property Crime,-75.24603591,39.98090947,39.98090947,-75.24603591
1300 BLOCK E MOYAMENSING AV,Theft from Vehicle,Non-Violent Property Crime,-75.14936368,39.93170131,39.93170131,-75.14936368
6800 BLOCK RISING SUN AV,Thefts,Non-Violent Property Crime,-75.09076785,40.05543182,40.05543182,-75.09076785
7000 BLOCK E ROOSEVELT BLVD,Thefts,Non-Violent Property Crime,-75.05737363,40.0402853,40.0402853,-75.05737363
2500 BLOCK ARAMINGO AV,Thefts,Non-Violent Property Crime,-75.118448419999993,39.97724957,39.97724957,-75.118448419999993
2500 BLOCK WELSH RD,Thefts,Non-Violent Property Crime,-75.03068309,40.07025714,40.07025714,-75.03068309
2200 BLOCK N BROAD ST,Thefts,Non-Violent Property Crime,-75.15659581,39.98657585,39.98657585,-75.15659581
7600 BLOCK LINDBERGH BLVD,Thefts,Non-Violent Property Crime,-75.23907265,39.90371835,39.90371835,-75.23907265
0 BLOCK MIFFLIN ST,Thefts,Non-Violent Property Crime,-75.1461529,39.924391,39.924391,-75.1461529
4600 BLOCK E ROOSEVELT BLVD,Thefts,Non-Violent Property Crime,-75.1000858,40.03114763,40.03114763,-75.1000858
2500 BLOCK ARAMINGO AV,Thefts,Non-Violent Property Crime,-75.118448419999993,39.97724957,39.97724957,-75.118448419999993
1300 BLOCK W CHEW AV,Thefts,Non-Violent Property Crime,-75.14398733,40.03975219,40.03975219,-75.14398733
3000 BLOCK KENSINGTON AV,Robbery No Firearm,Violent Property Crime,-75.11783963,39.99423198,39.99423198,-75.11783963
5100 BLOCK BROWN ST,Burglary Non-Residential,Violent Property Crime,-75.22236318,39.96546415,39.96546415,-75.22236318
2000 BLOCK JUDSON ST,Robbery No Firearm,Violent Property Crime,-75.17200738,39.98666272,39.98666272,-75.17200738
2700 BLOCK S 19th St,Theft from Vehicle,Non-Violent Property Crime,-75.17934163,39.91773625,39.91773625,-75.17934163
7700 BLOCK FRANKFORD AV,Thefts,Non-Violent Property Crime,-75.03285794,40.03941027,40.03941027,-75.03285794
300 BLOCK S 13TH ST,Thefts,Non-Violent Property Crime,-75.16265603,39.94667106,39.94667106,-75.16265603
2500 BLOCK ARAMINGO AV,Thefts,Non-Violent Property Crime,-75.118448419999993,39.97724957,39.97724957,-75.118448419999993
500 BLOCK N 6TH ST,Theft from Vehicle,Non-Violent Property Crime,-75.14880253,39.96069096,39.96069096,-75.14880253
6800 BLOCK RISING SUN AV,Thefts,Non-Violent Property Crime,-75.09076785,40.05543182,40.05543182,-75.09076785
4500 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.09689951,40.01831274,40.01831274,-75.09689951
2900 BLOCK EMERALD ST,Theft from Vehicle,Non-Violent Property Crime,-75.11808504,39.99070857,39.99070857,-75.11808503
1800 BLOCK N HOWARD ST,Theft from Vehicle,Non-Violent Property Crime,-75.13505044,39.97740144,39.97740144,-75.13505044
5600 BLOCK CHESTNUT ST,Thefts,Non-Violent Property Crime,-75.23449054,39.96009612,39.96009612,-75.23449054
Tulip St  & E Allegheny Ave,Robbery No Firearm,Violent Property Crime,-75.10734061,39.98964596,39.98964596,-75.10734061
1600 BLOCK CHESTNUT ST,Thefts,Non-Violent Property Crime,-75.16813922,39.95185031,39.95185031,-75.16813922
1200 BLOCK N 29TH ST,Theft from Vehicle,Non-Violent Property Crime,-75.18347605,39.9746151,39.9746151,-75.18347605
1500 BLOCK N 52ND ST,Thefts,Non-Violent Property Crime,-75.22409371,39.97869174,39.97869174,-75.22409371
0 BLOCK MIFFLIN ST,Thefts,Non-Violent Property Crime,-75.1461529,39.924391,39.924391,-75.1461529
