"GEOID","NAME","location","year_built","number_of_bathrooms","number_of_bedrooms","total_livable_area","sale_price.x","log_sale_price","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010032004","Block Group 4; Census Tract 32; Philadelphia County; Pennsylvania","1416 S 24TH ST",1925,2,3,1399,290000,12.5776362019627,21.5568862275449,74.4011976047904,7.93413173652695,6.21621621621622,77181,0,2108.82263559084,1017.2951448567,1638.41199237846,1,6,8679.73555337748,"4",365.898840900413,"Point Breeze",264,6323.72657613626,0,171.035175158665
"421010021001","Block Group 1; Census Tract 21; Philadelphia County; Pennsylvania","2027 OAKFORD ST",1925,1,2,1080,200000,12.2060726455302,18.9814814814815,41.4351851851852,5.6712962962963,5.46448087431694,109412,0,2245.00320951334,1372.69515522527,765.433826861878,2,7,6982.37964516801,"4",708.692481914937,"Point Breeze",143,7501.06642199601,0,107.649605624143
"421010179005","Block Group 5; Census Tract 179; Philadelphia County; Pennsylvania","2116 E BIRCH ST",1920,2,3,1024,232500,12.3566455040095,16.4315352697095,52.5311203319502,20.746887966805,21.5552523874488,85741,0,1888.13104986423,745.893297101599,1366.0113984501,1,4,18889.3689431923,"4",592.87699477535,"Richmond",335,16077.9182731313,0,340.903221363268
"421010090003","Block Group 3; Census Tract 90; Philadelphia County; Pennsylvania","413 N 32ND ST",1980,3,4,2196,680000,13.4298480771523,0.359066427289048,54.6678635547576,9.93417115499701,20.3174603174603,39632,0,2407.69681085079,1344.83323859989,1579.60795877244,4,13,7615.76375408517,"4",529.310812411282,"Powelton",144,27323.5959588549,0,3.56702734470269
"421010210004","Block Group 4; Census Tract 210; Philadelphia County; Pennsylvania","4156 TOWER ST",1900,1,3,920,291000,12.5810785461536,19.3486590038314,80.7471264367816,20.1149425287356,2.99684542586751,78375,0,12773.8307997231,2975.49040894389,1355.60841115514,3,6,30247.864459085,"4",574.269184819731,"Manayunk",344,8917.08482175615,0,389.197163870171
"421010011013","Block Group 3; Census Tract 11.01; Philadelphia County; Pennsylvania","1215 WAVERLY WALK",1970,2,3,1344,735000,13.507625778195,26.2580054894785,50.6861848124428,17.7493138151876,0,46783,0,4397.08071783863,1096.34083648973,145.152673951802,4,12,2866.03783435636,"4",708.680442113708,"Washington Square West",111,0,0,466.061579593673
"421010143001","Block Group 1; Census Tract 143; Philadelphia County; Pennsylvania","1140 DAY ST",1920,1,3,1436,420000,12.9480099902596,53.2188841201717,79.1845493562232,0,15.9863945578231,131557,1,4061.12626066556,745.492293631867,583.651558814617,3,7,10538.6000456426,"4",362.187961216181,"Fishtown - Lower Kensington",433,11917.7339458155,10538.6000456426,0
"421010032001","Block Group 1; Census Tract 32; Philadelphia County; Pennsylvania","2323 GERRITT ST",1923,1,2,952,375000,12.8346813049525,24.622030237581,48.0561555075594,2.05183585313175,13.9393939393939,112750,0,2086.33365289966,947.271176068844,1610.90307553546,1,4,8482.64445559636,"4",479.490028410532,"Point Breeze",109,13204.3860906566,0,50.5203644183628
"421010253004","Block Group 4; Census Tract 253; Philadelphia County; Pennsylvania","135 PLEASANT ST",1925,1,3,1105,102000,11.5327280922664,24.2248062015504,21.1240310077519,43.9922480620155,7.54098360655738,39000,0,5702.22782276289,1784.33559852699,649.534233486653,2,3,38106.6839436263,"3",386.031363017053,"Mount Airy, East",52,13455.6454970888,0,1065.70368367286
"421010021001","Block Group 1; Census Tract 21; Philadelphia County; Pennsylvania","1265 S 22ND ST",1923,2,3,1328,320000,12.6760762747759,18.9814814814815,41.4351851851852,5.6712962962963,5.46448087431694,109412,0,2235.76391589467,1098.99235095492,1088.73597548151,1,5,7583.98731825545,"4",709.230897289209,"Point Breeze",143,6005.42268281379,0,107.649605624143
"421010266003","Block Group 3; Census Tract 266; Philadelphia County; Pennsylvania","1990 PENFIELD ST",1925,1,3,1392,205000,12.2307652581205,9.45802337938363,6.21679064824655,12.4335812964931,4.28240740740741,48438,0,1319.34792661409,969.608942427741,1064.77420232733,0,2,41734.6621120027,"2",2137.43412136061,"West Oak Lane",66,4152.26051734102,0,117.597102591699
"421010366001","Block Group 1; Census Tract 366; Philadelphia County; Pennsylvania","1 CHRISTIAN ST",1980,3,3,2400,660000,13.3999951140026,50.1436781609195,77.0114942528736,0,0,209292,0,4972.73730286075,2271.82565958266,565.704807068862,5,14,8468.1634857781,"0",613.518427296444,"Riverfront",819,0,0,0
